OBJECTID,Trail Segment Type,Location,Status,Structure ID,Material,Map Miles,Width (ft),Structure Type,Structure Tonnage,Trail Name,Owner,ADA,Shape__Length,Closure Status,Trailhead ID,GlobalID,AccessAddress,CouncilDistrict
1121,Crossing,East Fork Mine Creek Trail,Existing,NA,Asphalt,0.01831425,5,NA,0,East Fork Mine Creek Trail,COR,NO,96.6992433887401,OPEN,99,7e8b2793-8498-4ea9-abca-412465497734,131 Newton Rd,A
1122,Crossing,East Fork Mine Creek Trail,Existing,NA,Asphalt,0.01653055,5,NA,0,East Fork Mine Creek Trail,COR,NO,87.2812923208632,OPEN,110,e5466cc3-e914-472d-bc09-27a5afd3badf,7302 Six Forks Rd,A
1123,Crossing,East Fork Mine Creek Trail,Existing,NA,Asphalt,0.01058748,5,NA,0,East Fork Mine Creek Trail,COR,NO,55.9018810783864,OPEN,105,a2a8b5e2-67d2-4bea-bbee-9419a0809a41,6999 Six Forks Rd,A
1124,Crossing,East Fork Mine Creek Trail,Existing,NA,Asphalt,0.0074397,5,NA,0,East Fork Mine Creek Trail,COR,NO,39.2815949323555,OPEN,106,c7e36cbf-c073-4117-a602-896236040bf2,7042 Mine Creek Ln,A
1125,Crossing,East Fork Mine Creek Trail,Existing,NA,Asphalt,0.00924316,5,NA,0,East Fork Mine Creek Trail,COR,NO,48.8038811815074,OPEN,108,104a1f70-9e05-41b8-b0ae-c43696b708b4,6698 Bent Creek Dr,A
1126,Crossing,Snelling Branch Trail,Existing,NA,Asphalt,0.01629643,8,NA,0,Snelling Branch Trail,Unknown,NO,86.0451576978521,OPEN,358,abe50eb4-30b7-43b5-9ca5-495e024243a4,6018 North Hills Dr,A
1127,Crossing,Lake Park Segment,Existing,NA,Asphalt,0.00780516,6,NA,0,Mine Creek Trail,COR,NO,41.2112290036719,OPEN,200,1cf92ce2-46c6-470f-a527-274614b041f9,6330 Rushingbrook Dr,A
1128,Crossing,Ironwood Segment,Existing,NA,Asphalt,0.01328857,10,NA,0,Mine Creek Trail,COR,NO,70.1636516440502,OPEN,185,7a267ae0-c6bf-4bae-a7ad-2d76dd049379,4812 North Hills Dr,A
1129,SidewalkConnection,Ironwood Segment,Existing,NA,Concrete,0.0289623112364074,10,Sidewalk,0,Mine Creek Trail,COR,NO,152.921003276181,OPEN,184,e7df748e-833b-4500-97f6-adefcd9f7ac7,4797 North Hills Dr,A
1130,Crossing,House Creek Trail,Existing,NA,Asphalt,0.01090491,5,NA,0,House Creek Trail,COR,NO,57.5779387629394,CLOSED_STORM,181,089d2f05-8202-408d-b3df-1df36d7a11d5,4300 Crabtree Valley Ave,E
1131,Crossing,House Creek Trail,Existing,NA,Asphalt,0.00791978,10,NA,0,House Creek Trail,COR,YES,41.8164229948209,OPEN,179,e4747cc8-6c9e-4be2-bc8d-cda65c608dd1,3980 Blue Ridge Rd,E
1132,Crossing,House Creek Trail,Existing,NA,Asphalt,0.00838011,10,NA,0,House Creek Trail,COR,YES,44.2469863069037,OPEN,176,aee96b82-05ef-4344-8aa7-5fb97babbc0b,3720 Horton St,E
1133,SidewalkConnection,House Creek Trail,Existing,NA,Asphalt,0.00961483704459237,10,NA,0,House Creek Trail,COR,YES,50.7663395807356,OPEN,175,004fb8c5-635f-48aa-9791-952960e91bb0,3503 Horton St,E
1134,Crossing,Middle Crabtree Creek Segment,Existing,NA,Asphalt,0.01346589,10,NA,0,Crabtree Creek Trail,COR,YES,71.0998863721196,OPEN,265,a9ede973-1bd3-4413-a5df-e60f0fb3f5bd,1950 N Raleigh Blvd,C
1135,Trail,Buckeye Segment,Existing,NA,Concrete,0.00608006,10,Sidewalk,0,Crabtree Creek Trail,COR,YES,32.1027405574442,OPEN,265,9171a4d5-19a9-4f93-af7b-3571423a1569,1602 Crabtree Blvd,C
1136,Crossing,Alleghany Segment,Existing,NA,Asphalt,0.01209546,5,NA,0,Crabtree Creek Trail,COR,NO,63.8640119047641,OPEN,141,f460bd0c-f2c5-4795-8d0f-dd1e4eb9ddf4,2750 Oxford Rd,E
1137,Crossing,Alleghany Segment,Existing,NA,Asphalt,0.01398181,5,NA,0,Crabtree Creek Trail,COR,NO,73.823978260245,OPEN,26,d82046b1-ddd9-44fc-b7ec-0e4f92a9bd30,2909 Lassiter Mill Rd,E
1138,Trail,Crabtree Valley Segment,Existing,NA,Asphalt,0.12331218,10,NA,0,Crabtree Creek Trail,COR,YES,651.088318451083,OPEN,90,10328005-16f4-4f04-b532-e7af1ec569f7,4498 Crabtree Valley Ave,E
1139,Crossing,Crabtree Valley Segment,Existing,NA,Asphalt,0.01458245,10,NA,0,Crabtree Creek Trail,COR,YES,76.9953293213174,OPEN,91,60c9eb24-6478-46fc-ad7d-a502d2af97c3,4500 Crabtree Valley Ave,E
1140,Crossing,Birch Ridge Connector,Existing,NA,Asphalt,0.00934452,8,NA,0,Birch Ridge Connector,COR,NO,49.3390460769979,OPEN,59,9b2e28c9-6714-40a4-a195-df04109fdb79,913 Birch Ridge Dr,C
1141,Crossing,Walnut Creek Trail,Existing,NA,Asphalt,0.01137085,10,NA,0,Walnut Creek Trail,Other,YES,60.0380766768383,OPEN,380,bad5e3f3-2fbd-412d-a222-8b2a2649b343,1387 Sunnybrook Rd,C
1142,Crossing,,Existing,NA,Asphalt,0.00844744,5,NA,0,Walnut Creek Trail,COR,NO,44.6024907393519,OPEN,225,676b675e-510a-4f70-bf1a-acc83bba5940,1000 Cooper Rd,C
1143,Crossing,Lower Walnut Creek - Worthdale Segment,Existing,NA,Asphalt,0.00752233,5,NA,0,Walnut Creek Trail,COR,NO,39.7178933347637,OPEN,237,52165ff5-8cb5-4e22-a43c-643f5b464b77,3103 Little John Rd,C
1144,Crossing,Lower Walnut Creek - Worthdale Segment,Existing,NA,Asphalt,0.01004239,5,NA,0,Walnut Creek Trail,COR,NO,53.023822443629,OPEN,228,cd58a8f7-3a2e-49f8-a8e5-5859063c2c09,1012 Carlisle St,C
1145,Crossing,Lower Walnut Creek - Worthdale Segment,Existing,NA,Asphalt,0.00784485,5,NA,0,Walnut Creek Trail,COR,NO,41.4207979860116,OPEN,231,ba9f5b23-50ca-4f0b-ac57-1a008dfad4d7,1017 Weston St,C
1146,Crossing,Lower Walnut Creek - Worthdale Segment,Existing,NA,Asphalt,0.00783573,5,NA,0,Walnut Creek Trail,COR,NO,41.3726728768479,OPEN,232,0e8313ba-a407-414b-80f8-5ba5d795876b,1033 Greenwich St,C
1147,Crossing,Lower Walnut Creek - Worthdale Segment,Existing,NA,Asphalt,0.00940241,5,NA,0,Walnut Creek Trail,COR,NO,49.6447410720003,OPEN,226,ab3be406-7c05-4fcc-a62f-6afd5ab0a394,1011 Beverly Dr,C
1148,Crossing,Lower Walnut Creek - Worthdale Segment,Existing,NA,Asphalt,0.00852586,5,NA,0,Walnut Creek Trail,COR,NO,45.0165334414618,OPEN,235,23482ec0-a843-4937-a228-ac4170827d08,1227 Sherwood Ave,C
1149,Structure,Lower Walnut Creek Segment ,Existing,371,Concrete,0.01120437,10,Boardwalk,,Walnut Creek Trail,COR,NO,59.1590794431289,OPEN,243,bde2cd9f-98ae-49c2-8f9e-5a8c36cb9270,1534 S State St,C
1150,Crossing,Little Rock Trail,Existing,NA,Asphalt,0.01044764,10,NA,0,Little Rock Trail,COR,YES,55.1635590335969,OPEN,203,42641102-eccd-407b-8836-f07e21fc620c,1003 Peterson St,C
1151,Trail,Little Rock Trail,Existing,NA,Asphalt,0.02025506,10,Sidewalk,0,Little Rock Trail,COR,YES,106.946728173178,OPEN,220,be7fca88-6b41-4901-b222-26d3c7a175a0,548 Bragg St,C
1152,Crossing,Little Rock Trail,Existing,NA,Asphalt,0.00763456,10,NA,0,Little Rock Trail,COR,YES,40.3104860968599,OPEN,219,6465e7f4-f76e-47d1-a517-984b4236ce3d,547 Bragg St,C
1153,Trail,Little Rock Trail,Existing,NA,Asphalt,0.02615406,10,NA,0,Little Rock Trail,COR,NO,138.093414101425,OPEN,209,7a517268-579e-4dc2-9895-37b45db96a17,522 Cape Ave,C
1154,SidewalkConnection,Little Rock Trail,Existing,NA,Asphalt,0.0602362807278188,10,Sidewalk,0,Little Rock Trail,COR,NO,318.047562158685,OPEN,209,a3023f67-1b65-44ad-b8d9-b8623271ea57,522 Cape Ave,C
1155,Crossing,Little Rock Trail,Existing,NA,Asphalt,0.00641886,10,NA,0,Little Rock Trail,COR,YES,33.891564687991,OPEN,208,c83f623f-4f98-42ea-b964-b26aab028351,521 E Lenoir St,C
1156,Crossing,Little Rock Trail,Existing,NA,Asphalt,0.00980756,10,NA,0,Little Rock Trail,COR,YES,51.7839328612057,OPEN,218,23eb9f82-6801-46f5-96b8-75948cfaaeea,531 Chavis Wy,C
1157,Crossing,Little Rock Trail,Existing,NA,Asphalt,0.00628507,10,NA,0,Little Rock Trail,COR,YES,33.1851471785629,OPEN,212,ab11abbc-cc38-483f-82e7-e35b0b2c90ea,528 E Cabarrus St,C
1158,Crossing,Little Rock Trail,Existing,NA,Asphalt,0.00787702,10,NA,0,Little Rock Trail,COR,YES,41.590643175172,OPEN,216,c2ee862a-c2dc-4567-8301-a1abeab5ca09,529 E Davie St,C
1167,Crossing,Middle Walnut Creek Segment,Existing,NA,Asphalt,0.01180035,10,NA,0,Walnut Creek Trail,COR,YES,62.3058703419624,OPEN,245,8acb82bc-23f4-4da2-a56c-0bdc115d8848,1609 Garner Rd,C
1168,Crossing,Rocky Branch Trail,Existing,NA,Asphalt,0.01824307,10,NA,0,Walnut Creek Trail,COR,YES,96.3234348418104,OPEN,279,1435558c-e11d-48b7-92b6-d4fb36d5b339,1651 S Wilminton St,D
1169,Crossing,Eliza Pool Connector,Existing,NA,Asphalt,0.01173886,8,NA,0,Walnut Creek Trail,COR,NO,61.9811733152516,OPEN,275,a96659ee-d6b0-4c01-a489-911da664d865,1525 Fayetteville St,D
1170,Crossing,Eliza Pool Connector,Existing,NA,Asphalt,0.00807181,4,NA,0,Walnut Creek Trail,COR,NO,42.6191636838972,OPEN,274,2274cc2f-a209-41d8-be6d-3c69ae9d8588,13 Summit Ave,D
1171,Crossing,Middle Walnut Creek Segment,Existing,NA,Asphalt,0.00902246,10,NA,0,Walnut Creek Trail,COR,YES,47.6385811911086,OPEN,274,59e84b2d-b1cf-4a55-8587-358526929b59,13 Summit Ave,D
1172,Crossing,Centennial Bikeway Connector,Existing,NA,Asphalt,0.01757402,5,NA,0,Centennial Bikeway Connector,Other,NO,92.7908337167068,OPEN,68,200ff670-a6f6-46a2-90db-0e62c019fc0c,1707 Lake Wheeler Rd,D
1173,Crossing,Centennial Bikeway Connector,Existing,NA,Asphalt,0.02212563,5,NA,0,Centennial Bikeway Connector,Other,NO,116.823319756119,OPEN,71,213287a3-31ab-466d-ad27-5360587ae463,198 Centennial Pkwy,D
1174,Crossing,Centennial Bikeway Connector,Existing,NA,Asphalt,0.02407988,10,NA,0,Centennial Bikeway Connector,Other,YES,127.141764045873,OPEN,73,e2b12962-ea16-41d7-b4a1-ca23bfea18ba,305 Centennial Pkwy,D
1175,Crossing,Centennial Bikeway Connector,Existing,NA,Asphalt,0.02070881,5,NA,0,Centennial Bikeway Connector,Other,NO,109.342519951474,OPEN,77,1c608384-ddbd-45f9-babd-a26cc1d4dc96,501 Centennial Pkwy,D
1176,Crossing,Upper Walnut Segment,Existing,NA,Asphalt,0.01402677,10,NA,0,Walnut Creek Trail,COR,YES,74.0613500784895,OPEN,370,f6b685c7-03f9-45d0-9447-8ba113e8cd18,2507 Gorman St,D
1177,Crossing,Lake Johnson Segment,Existing,NA,Asphalt,0.00566888,8,NA,0,Walnut Creek Trail,COR,NO,29.9317088744375,OPEN,368,0a6a7479-d977-41bd-a50d-e3fdf53beb44,1319 Lake Dam Rd,D
1178,Crossing,Lake Johnson Segment,Existing,NA,Asphalt,0.00821372,8,NA,0,Walnut Creek Trail,COR,NO,43.3684332057232,OPEN,191,9f9d62ee-0b6a-4458-b10e-ce2897e91ec1,4503 Avent Ferry Rd,D
1179,Crossing,Rocky Branch Trail,Existing,NA,Asphalt,0.0070602,10,NA,0,Rocky Branch Trail,COR,YES,37.2778420672734,OPEN,334,9ad2bc4b-a96d-4c3e-869c-1ed07493d04d,1116 Fayetteville St,D
1180,Crossing,Rocky Branch Trail,Existing,NA,Asphalt,0.01109679,10,NA,0,Rocky Branch Trail,COR,YES,58.5910536236996,OPEN,352,2caf7d41-6eda-40b6-82db-b3bb2a5d95e8,925 S Saunders St,D
1181,Crossing,Rocky Branch Trail,Existing,NA,Asphalt,0.01358934,8,NA,0,Rocky Branch Trail,COR,NO,71.75170731643,OPEN,351,92c77fb7-e15c-4598-a9fb-37c03a9dd19e,805 S Boylan Ave,D
1182,Crossing,Rocky Branch Trail,Existing,NA,Asphalt,0.01619103,6,NA,0,Rocky Branch Trail,COR,NO,85.488612366211,OPEN,336,1507eec9-1af7-41d5-8644-8a3cf2ca3dcb,1312 Western Blvd,D
1183,Crossing,Rocky Branch Trail Extension,Existing,NA,Asphalt,0.01767994,10,NA,0,Rocky Branch Trail Extension,COR,YES,93.350076607058,OPEN,76,e4440a32-3ffd-43bd-8203-4e583f74ec2e,501 Bilyeu St,D
1184,Crossing,Rocky Branch Trail,Existing,NA,Concrete,0.00960951,5,NA,0,Rocky Branch Trail,COR,NO,50.7382023022151,OPEN,346,31c5dfa1-879f-4e4c-a5bb-b119145de7eb,510 Ashe Ave,D
1187,Crossing,Rocky Branch Trail,Existing,NA,Asphalt,0.00953309,10,NA,0,Rocky Branch Trail,NCSU,NO,50.3347347096472,OPEN,340,c35defaf-985d-459b-8e54-4cd68ee2940d,342 Dan Allen Dr,D
1188,Crossing,Rocky Branch Trail,Existing,NA,Asphalt,0.01176844,10,NA,0,Rocky Branch Trail,NCSU,NO,62.1373387829952,OPEN,332,3cba0a97-1a93-4faf-aa3a-d58a82ffae19,1092 Varsity Dr,D
1189,Crossing,Rocky Branch Trail,Existing,NA,Asphalt,0.00794387,10,NA,0,Rocky Branch Trail,NCSU,NO,41.9436310994414,OPEN,348,ed4ff975-782c-4002-819b-11e182f71295,600 Motor Pool St,D
1190,Crossing,Gorman St Connector,Existing,NA,Asphalt,0.01897658,6,NA,0,Rocky Branch Trail,COR,NO,100.196342999703,OPEN,337,c2e62278-19d8-45cf-b4ed-a8ff91e2a042,2606 Ligon St,D
1191,Crossing,Reedy Creek Trail,Existing,NA,Asphalt,0.02504147,10,NA,0,Reedy Creek Trail,COR,YES,132.218982606652,OPEN,323,95630af0-6c39-4837-91a5-0589b0397cad,3622 Hillsborough St,D
1192,Crossing,Reedy Creek Trail,Existing,NA,Asphalt,0.01164835,10,NA,0,Reedy Creek Trail,COR,YES,61.5032668265773,OPEN,325,73ba4df5-7587-43a0-b04c-34bf3447fe58,3812 Hillsborough St,D
1193,SidewalkConnection,Reedy Creek Trail,Existing,NA,Asphalt,0.0185663092886573,10,Sidewalk,0,Reedy Creek Trail,COR,NO,98.0301130174085,OPEN,321,d5154969-ab7a-41c4-aec0-06736c018680,1951 Blue Ridge Rd,D
1194,Crossing,Reedy Creek Trail,Existing,NA,Asphalt,0.01408009,10,NA,0,Reedy Creek Trail,COR,YES,74.3429014423189,OPEN,322,b6552957-c897-4628-a58f-7ef8ab6dd8de,2001 Edwards Mill Rd,D
1195,Crossing,Loblolly Segment,Existing,NA,Asphalt,0.00732556,4,NA,0,Richland Creek Trail,Other,NO,38.6789549697855,OPEN,331,f631923d-9e38-4014-a4a8-0a9c32358a12,5851 Reedy Creek Rd,D
1196,Trail,Durant Segment,Existing,NA,Asphalt,0.10438069,4,NA,0,Simms Branch Trail,Private,MAYBE,550.950392825088,OPEN,,0682962b-9ba8-4422-b12d-81b0cbe38349,9447 LESLIESHIRE DR,B
1197,Trail,Durant Segment,Existing,NA,Asphalt,0.03115369,10,NA,0,Simms Branch Trail,COR,NO,164.491487256621,OPEN,95,04ce942b-7f57-4c2a-847c-9bdb1e7fab39,8603 Carileph Ct,B
1198,Trail,Neuse River Trail,Existing,NA,Asphalt,0.09096786,10,NA,0,Neuse River Trail,COR,YES,480.157256595271,OPEN,315,6af9cb63-85c0-44f2-aa24-b2457fd3f813,7903 River Ridge Rd,B
1199,Trail,Neuse River Trail,Existing,NA,Unknown,0.16252719,10,NA,0,Neuse River Trail,COR,YES,857.808925035948,OPEN,326,924efdd6-7522-4980-b3b5-bbbf24cecd16,5611 Loch Raven Pkwy,B
1200,Crossing,Edwards Mill Connector,Existing,NA,Asphalt,0.01660851,10,NA,0,Edwards Mill Connector,COR,YES,87.6929140371191,OPEN,292,02a2eb16-0f41-4bea-b35f-c43c866d8fab,1300 Edwards Mill Rd,D
1201,Trail,Rocky Branch Trail Extension,Existing,NA,Asphalt,0.01294948,8,NA,0,Rocky Branch Trail Extension,COR,NO,68.3732742206327,OPEN,74,48d0e351-94a4-4b9f-bf4c-9476ea850c9a,500 Bilyeu St,D
1202,Trail,Western Blvd Connection,Existing,NA,Asphalt,0.07775942,8,NA,0,Rocky Branch Trail Extension,COR,,325.481339135572,OPEN,74,07057bc1-808d-4761-911e-dd1775cb42af,500 Bilyeu St,D
1203,Trail,Neuse River Trail,Existing,NA,Asphalt,0.25608105,10,NA,0,Neuse River Trail,COR,,1350.76883096996,OPEN,315,602d8e2f-7c42-43bf-bc6c-ebc224d43560,7903 River Ridge Rd,B
1204,Trail,Neuse River Trail,Existing,NA,Asphalt,0.02170691,10,NA,0,Neuse River Trail,COR,,113.660754806696,OPEN,315,378d0dcf-c7ac-4095-a400-f0e1a2a98085,7903 River Ridge Rd,B
1205,Crossing,Reedy Creek Trail,Existing,NA,Asphalt,0.00702979,10,,0,Reedy Creek Trail,COR,,37.117293799501,OPEN,320,40657918-2b6f-4d74-9814-4f5ad4ae130d,1950 Blue Ridge Rd,E
1206,Trail,Reedy Creek Trail,Existing,NA,Asphalt,0.04562899,10,,0,Reedy Creek Trail,COR,,240.921053592113,OPEN,320,e9ce73d6-9cb0-4d1e-a149-a4dd818b2c06,1950 Blue Ridge Rd,E
1284,Crossing,Alleghany Segment,Existing,NA,Asphalt,0.00864076284450175,5,NA,0,Crabtree Creek Trail,COR,NO,45.6232278171837,CLOSED_STORM,27,2d0d7614-43c5-4277-a4fd-bd926082f810,3304 Lassiter Mill Rd,E
1285,SidewalkConnection,Alleghany Segment,Existing,NA,Concrete,0.0714050350025197,5,Sidewalk,0,Crabtree Creek Trail,COR,NO,377.018584713944,OPEN,27,ceb0cc97-4256-45e0-8d47-456efbbf1147,3304 Lassiter Mill Rd,E
1286,Trail,Alleghany Segment,Existing,NA,Asphalt,0.00542914964159395,10,NA,0,Crabtree Creek Trail,COR,NO,28.665910106061,OPEN,27,91fd0890-f8fb-4d70-8dab-529a37758f7a,3304 Lassiter Mill Rd,E
1289,Crossing,Walnut Creek Crossing,Existing,NA,Asphalt,0.00795037187365398,10,NA,0,Walnut Creek Trail,COR,YES,41.9780609689679,OPEN,367,ada1b617-6f63-48d1-8f36-4a7b5a5f754d,1002 Trailwood Dr,
1290,Trail,Neuse Crossing Connector,Existing,NA,Concrete,0.0119861337591953,10,,,Neuse River Trail,COR,,63.2867862486096,CLOSED_TEMP,395,e158c805-5dd3-43d5-8ebb-0f2ac753562f,7903 River Ridge Rd,
1291,Structure,Neuse Crossing Connector,Existing,295,Concrete,0.00946556949115677,12,Bridge,,Neuse River Trail,COR,YES,49.9782069133077,CLOSED_TEMP,395,17db6159-2309-4447-a17b-41856c72b603,7903 River Ridge Rd,
1292,Trail,Neuse Crossing Connector,Existing,NA,Concrete,0.0766146405428943,10,,,Neuse River Trail,COR,,404.525302066789,CLOSED_TEMP,395,c1ab63af-2cee-4259-aa9f-e2a603df4e5b,7903 River Ridge Rd,
1293,Trail,Neuse Crossing Connector,Existing,NA,Asphalt,0.0855746951473621,9,,,Neuse River Trail,COR,,451.834390377721,CLOSED_TEMP,395,8b5377f1-d201-476c-b2df-99a03907b45d,8166 Louisburg Rd,B
1296,Trail,Neuse Crossing Connector,Existing,NA,Concrete,0.00357762562372172,10,,,Neuse River Trail,COR,,18.8898632929369,CLOSED_TEMP,395,acfd0e3e-049a-4671-890d-983889e11e70,8166 Louisburg Rd,B
1298,Structure,Southeast Raleigh YMCA Greenway Connector,Existing,97,Wood Decking,0.0162839051355886,10,Bridge,5,Walnut Creek Trail,COR,YES,85.9790191159079,OPEN,396,2da85454-4408-4817-a6ef-cf7b254a9ff4,1525 Promise Beacon Circle,C
1299,Trail,Southeast Raleigh YMCA Greenway Connector,Existing,NA,Asphalt,0.0223383457117819,10,,,Walnut Creek Trail,COR,YES,117.946465358248,OPEN,396,035957c8-006a-4afc-a744-49ea55025039,1525 Promise Beacon Circle,C
1300,Trail,Southeast Raleigh YMCA Greenway Connector,Existing,NA,Asphalt,0.0117085393781281,10,,,Walnut Creek Trail,COR,YES,61.8210879164958,OPEN,396,1ea35b1d-8204-4854-bb0e-0c3db880de38,1525 Promise Beacon Circle,C
1302,Trail,Southeast Raleigh YMCA Greenway Connector,Existing,NA,Concrete,0.00659962673828785,10,,,Walnut Creek Trail,COR,YES,34.8460291781598,OPEN,396,be4c35d0-bf8f-462c-8288-12b06e2d1637,1525 Promise Beacon Circle,C
1304,Trail,Southeast Raleigh YMCA Greenway Connector,Existing,NA,Concrete,0.0038135403981942,10,,,Walnut Creek Trail,COR,YES,20.1354933024961,OPEN,396,9a982a19-dd58-4e12-b79f-9c849c33d182,1525 Promise Beacon Circle,C
1306,Trail,Shelley Lake Segment,Existing,NA,Asphalt,0.37707843,8,NA,0,Mine Creek Trail,COR,NO,896.024206780828,OPEN,355,49cf083d-dcb2-4b7a-8c62-6083ff446f7e,1142 W Millbrook Rd,A
1318,Structure,Hare Snipe Creek Trail,Existing,23,Wood Decking,0.00613003,3,NA,,Hare Snipe Creek Trail,COR,,32.3665794654901,OPEN,197,2581c362-e99c-4310-a131-cd96560c060d,1003 Peterson St,E
1320,SidewalkConnection,Walnut Creek Trail,Existing,81,Concrete,0.0625932823972907,10,,,Walnut Creek Trail,Other,,330.49253095663,OPEN,367,f816d860-77f9-4c36-8868-a56e82614a11,303 S Bloodworth St,D
1321,Structure,Walnut Creek Trail,Existing,316,Wood Decking,0.010506,10,NA,0,Walnut Creek Trail,COR,YES,55.460451158858,OPEN,292,99768c7f-b114-4e40-b398-10f647bdda64,2303 Barrington Dr,C
1323,Structure,Mine Creek Trail,Existing,48,Wood Decking,0.00217013,,,,Mine Creek Trail,COR,,11.4583104104968,OPEN,355,c54b2ba5-daa0-4f1e-bb23-aa10dc42b1fe,528 E Cabarrus St,A
1324,Trail,Glenwood Place,Existing,,Asphalt,0.112757307671813,9,,,Crabtree Creek Trail,Private,,595.358584507178,OPEN,397,a3a98d32-9cff-4f90-9dfa-b9cfd7e1e69f,3734 Tucker Oaks Ln,E
1325,Trail,Glenwood Place,Existing,,Concrete,0.00345431224643857,8.5,,,Crabtree Creek Trail,Private,,18.2387686613092,OPEN,,c8ce2eba-f530-4ba1-bc30-245cc2daa46c,3743 National Dr,E
1326,Trail,Glenwood Place,Existing,,Asphalt,0.0100348122875953,10,,,Crabtree Creek Trail,Private,,52.9838088783909,OPEN,398,30749497-4b51-4e4b-a962-2dcda3f1a29f,3743 National Dr,E
1327,Trail,Glenwood Place,Existing,NA,Concrete,0.152544413044402,11,NA,,Crabtree Creek Trail,COR,,805.434500874474,OPEN,398,4dcae432-63ca-4437-9c69-08f43d711e8c,3743 National Dr,E
1328,Trail,Glenwood Place,Existing,,Concrete,0.00285461487706538,8,,,Crabtree Creek Trail,Private,,15.0723665509052,OPEN,397,d66b9ae9-aa20-44d8-9ad8-d060422fb1a5,3734 Tucker Oaks Ln,E
1330,Trail,Glenwood Place,Existing,NA,Concrete,0.00568033252972926,11,NA,,Crabtree Creek Trail,Private,,29.9921557570847,OPEN,398,ba0ae3ef-c3cc-4a65-bf30-f0e17b195bd7,3743 National Dr,E
1331,Trail,,Existing,NA,Asphalt,0.140816163624801,,NA,,Crabtree Creek Trail,COR,YES,743.509303878461,OPEN,399,78e8c125-2c4b-47bd-8ac9-79aaf9f98bef,1507 Crabtree Blvd,C
1335,Trail,Middle Crabtree Creek Segment,Existing,,Asphalt,0.0739566540891695,10,NA,,Crabtree Creek Trail,COR,YES,390.491133590824,OPEN,267,6083f596-a60c-4435-972c-ff04d511c76b,2497 Ratchford Dr,C
1341,Structure,Middle Crabtree Creek Segment -  # 106,Existing,106,Wood Decking,0.25379435,10,Bridge,5,Crabtree Creek Trail,COR,YES,77.3181419013563,OPEN,267,851b4137-7aa6-450f-923e-fc503f174563,2497 Ratchford Dr,C
1347,Trail,Middle Crabtree Creek Segment,Existing,,Asphalt,0.054638240867972,10,NA,,Crabtree Creek Trail,COR,YES,288.489911782996,OPEN,267,ab320962-98de-4d1c-9669-877678074854,2497 Ratchford Dr,C
1349,Trail,Middle Crabtree Creek Segment,Existing,,Asphalt,0.0583397282719409,10,NA,,Crabtree Creek Trail,COR,YES,308.033765275846,OPEN,267,c2996679-c7e2-4fca-ae41-ea696504d097,2497 Ratchford Dr,C
1351,Trail,Middle Crabtree Creek Segment,Existing,,Asphalt,0.0759040423032366,10,,,Crabtree Creek Trail,COR,YES,400.773343361085,OPEN,267,ca358e40-ec75-45b0-aed8-f7dfbbf12883,2497 Ratchford Dr,C
1353,Trail,Middle Crabtree Creek Segment,Existing,,Asphalt,0.0514997946978986,10,NA,,Crabtree Creek Trail,COR,YES,271.918916004794,OPEN,267,5c586829-8882-40a6-82c0-6e2deddb7457,2497 Ratchford Dr,C
1355,Trail,Middle Crabtree Creek Segment,Existing,,Asphalt,0.0678343743096389,10,NA,,Crabtree Creek Trail,COR,YES,358.165496355088,OPEN,267,cd202b06-2d43-4585-9ba7-ca587381c334,2497 Ratchford Dr,C
1357,Structure,Middle Crabtree Creek Segment,Existing,374,Asphalt,0.00587988235854288,11,Bridge,,Crabtree Creek Trail,COR,YES,31.0457788530162,OPEN,267,fc65b445-a4d8-44d7-920f-57cee9171d85,2497 Ratchford Dr,C
1359,Trail,Middle Crabtree Creek Segment,Existing,,Asphalt,0.0100883600502993,10,NA,,Crabtree Creek Trail,COR,YES,53.2665410655729,OPEN,267,23de2910-b882-4ec6-bf7d-a78bb69e1e31,2497 Ratchford Dr,C
1361,Structure,Middle Crabtree Creek Segment,Existing,375,Asphalt,0.00558864211432811,10,Bridge,,Crabtree Creek Trail,COR,YES,29.5080303636417,OPEN,267,b8cea2d7-79e5-4af0-b9f8-3cf99acce6e0,2497 Ratchford Dr,C
1363,Trail,Middle Crabtree Creek Segment,Existing,,Asphalt,0.042636357937829,10,NA,,Crabtree Creek Trail,COR,YES,225.119969911745,OPEN,267,e79ffefb-eeb4-440a-a7ba-58aeb7457fc9,2497 Ratchford Dr,C
1365,Structure,Middle Crabtree Creek Segment,Existing,376,Concrete,0.00326698220502118,10,Culvert,,Crabtree Creek Trail,COR,YES,17.2496660424962,OPEN,267,0062c8c2-10a5-42a1-a6cf-2c2615bbbc1e,2497 Ratchford Dr,C
1367,Trail,Walnut Creek Greenway,Existing,,Asphalt,0.114,10,,,Walnut Creek Trail,COR,YES,689.446723511329,OPEN,,b5a19364-c0dc-417c-9872-7da783b9b69f,1002 Trailwood Dr,D
1368,Structure,Walnut Creek Greenway,Existing,377,Asphalt,0.014,10,Bridge,,Walnut Creek Trail,COR,YES,106.868146672328,OPEN,,84c52b4a-a90a-4872-b602-d582f1f62032,1002 Trailwood Dr,D
1372,Structure,Shelley Lake Segment - # 21,Existing,21,Wood Decking,0.008482,0,NA,0,Mine Creek Trail,COR,,45.8323400471352,OPEN,357,0d51ab28-dee9-43a8-99b1-4806dd7e7bca,1342 W Millbrook Rd,A
